URL,文本,iD,Title,introduction,following,follower,recommendation_like,products,disclosure
https://www.douyin.com/user/MS4wLjABAAAAIhLTaiZj0bw-P31InLcAhanRgyL8OywMTTA2iCppSxA,恩哥聊健康,抖音号： zou4n2019,复旦大学附属妇产科医院 妇科主任医师 邹世恩,"上海红房子医院邹世恩医生
国家首批健康科普专家库成员
恩哥没有小号
不要轻信被骗",307,364.7w,1647.3w,1083,3007
https://www.douyin.com/user/MS4wLjABAAAAIk7P8sIsJjDp72XtQzGZhYmX7seYdmNpt2mu78ly_DCyUioIBMGgdXK9uu8xUQFI,豫剑血管（张闯医生）,抖音号： Vasc.Surg.Dr,郑州大学第一附属医院血管外科主治医师 张闯,"自诩：有温度的血管外科医生
宗旨：一切以患者的利益为中心
座右铭：医者仁心，从心出发
擅长：颈动脉狭窄、各种动脉瘤、动脉夹层、下肢动脉闭塞、下肢静脉曲张、深静脉瓣膜功能不全、深静脉血栓、“老烂腿”、糖尿病足等血管外科疾病的开刀及介入微创治疗。
门诊时间：周一上午、下午，地点：郑大一附院河医院区6楼血管外科",54,7.2w,113.9w,258,
https://www.douyin.com/user/MS4wLjABAAAAIl5gqqvq0HYngOAilCfVmdIWUnVhSEKTRMCMyL-VEyWujlt5_SdLP6YlKTcHSTwh,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAiOQ4AhiCibmZm6Bd-7v0b5hMzDOJlKA-8XXbcRe6eF8,风中鸿雁,抖音号： 1814653832,,,329,119,422,60,
https://www.douyin.com/user/MS4wLjABAAAAiPhPvC8EPJRXzj_i0rj8_N5_mp_A4F-EPXfB3kpUsJsHknENLI_1K00igsPsEKdp,叶守姣医生,抖音号： dyxljlnkd4ts,南阳市中医院老年病科主治医师 叶守姣,叶守姣主治医师，研究生学历，擅长运用中西医结合治疗糖尿病、甲状腺疾病、高血压、冠心病、脑血管疾病等老年常见疾病。现做通俗易懂、简单实用、接地气的医学科普，希望能帮到你！评论区私信多，无法一一回复，敬请谅解！持续更新，请各位点赞、关注、转发，惠及更多人，功德无量，谢谢！,631,2.9w,6767,204,
https://www.douyin.com/user/MS4wLjABAAAAiRwJEh4Ok4jWEnfVvAO6HFlM5_oco-qW_bouZcZJhSCH9rhLCiiH1EBD3JesBnBd,希望的田野,抖音号： zhangjianchang18,,,3671,1438,4384,30,
https://www.douyin.com/user/MS4wLjABAAAAIsJUcmwKV0KA_a1iY_8eicuoCjFZaQWlCB_oC8WGwEM,西安市第三医院,抖音号： xasdsyy_82309,西安市第三医院官方账号,崇德，博学，人文，卓越,31,5939,7032,77,
https://www.douyin.com/user/MS4wLjABAAAAITpuO3kJHDmou-Yzrek1XEXfhACVD2VP3RR3b57S2KM,糖画烘焙,抖音号： tanghuadangao,烟台经济技术开发区糖画烘焙店,开店12年，比起传统蛋糕店，我更喜欢把糖画定义成私房烘焙，私人定制您的专属蛋糕，现有开发区、福山两个店,216,1.9w,8.6w,374,
https://www.douyin.com/user/MS4wLjABAAAAIW3TC7RXrqarR0SuYAysyTIebKl9COKVH-P1nWMv8AAM6zhbiZT0qg2Ul9BwLVnV,消化内科王雪梅医生,抖音号： doctorwang00101,北京大学人民医院消化内科主任医师 王雪梅,擅长消化系统常见病及疑难病的诊断及治疗，非酒精性脂肪性肝病的诊治，胶囊内镜诊断小肠疾病。,61,4.9w,8.8w,171,104
https://www.douyin.com/user/MS4wLjABAAAAixc6j_Tplx269GQbRBIw1K6nkbwsFphCsZglFJ7tSCA,傅祥炜医生,抖音号： fxw66888,海南医学院第二附属医院普通外科主治医师 傅祥炜,"从事普通外科（胃肠）临床工作多年。
2018年在中山大学附属第六医院及广东省人民医院胃肠外科系统学习腹腔镜技术及胃肠加速康复外科（ERAS）。
入围2018年第八届广州南方疝论坛-暨首届腹腔镜技能现场达人赛比赛总决赛并获奖。
海南省抗癌协会青年委员会委员
海南省肿瘤防治协会结直肠肿瘤专业委员会委员",618,2458,1.9w,141,
https://www.douyin.com/user/MS4wLjABAAAAIXT99qs_4BpEfdEIpsTYn2NHPo1KBC65kdlc5fY9brM,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAIyntXQW5prS3875me49fEGWyUNYBCH0YuqOewkGa6u351lVi5VxdRTzTwlsMiOYU,脂肪教授徐扬阳,抖音号： kele97977,郑州大学第五附属医院整形外科主治医师 徐扬阳,"一个有态度的整形工作者，崇尚自然美学
主攻：脂肪填充，吸脂塑形，形体雕塑
学会科学理性求美，不盲从不顺从
友情提示：警惕评论区中医托出现",1,23.7w,111.6w,618,
https://www.douyin.com/user/MS4wLjABAAAAJ3R-oVKnSawfWRCjUk0xi2w-itDUsJa-KMeyxIFmshE,菲不肥,抖音号： 37030837135,,"一只肥胖绝缘体
分享吃喝学问
一起科学瘦身
脾气不太好

有问题随时私信，做视频为你解答",19,5.4w,52.5w,57,
https://www.douyin.com/user/MS4wLjABAAAAj8ZHMwghpm8Q4F0760xmHDmj12d-uWYBB_qbfALUARk,北京同仁医院眼科医生韩崧,抖音号： 948554900,北京同仁医院 眼科主任医师 韩崧," 北京同仁医院主任医师
 全国青年联合会委员️
 中国医师协会委员
 北京市青年联合会委员
擅长： 近视、眼外伤诊治
 眼底疾病诊治
 复杂眼底手术
 对近视眼、白内障、玻璃体混浊、视网膜脱离、眼底出血、糖尿病眼病变、黄斑疾病，各种复杂眼外伤进行眼前后段组织的修复、眼眶骨折、视神经损伤有丰富手术治疗经验",88,16.9w,87.3w,526,
https://www.douyin.com/user/MS4wLjABAAAAJaU5Ew6GRPUHNf3qMWniKZAZofIVeX_RP-AnjIWBEHM,西瓜视频,抖音号： ixigua,西瓜视频官方账号,西瓜视频，点亮对生活的好奇心！,148,876.9w,4337.1w,561,
https://www.douyin.com/user/MS4wLjABAAAAJfWm_UbICbWSSl-Qw7_hT4dM96Hrl9_FbfeLR0rESah5w8xbbSJ4gSaxgN0NejWd,周春凌,抖音号： dyijppj32lv3,哈尔滨医科大学附属第四医院营养科主任医师,,135,339,1134,44,
https://www.douyin.com/user/MS4wLjABAAAAJiGzmU7Z5DhYzyhJpsYopoedfHYb2v_jrw1pvQj_cvfSb_MpQstirBjoREtgMKzV,SJWin体育,抖音号： sjwinnet,,足球、篮球的精彩集锦,120,82,2235,18,346
https://www.douyin.com/user/MS4wLjABAAAAjj229I10sAlbRm7KuIHq03I7G6sv98J6Gk5SDfgx5RQ,上海儿童医院吴旻医生,抖音号： Drwumin,上海市儿童医院儿外科主治医师,专注尿道修复，呵护您的健康,10,1455,4300,223,
https://www.douyin.com/user/MS4wLjABAAAAJJhA1JBh33J33UaRmRQupB8a5U8rvwScX7sMJOvCN8A,心理的力量,抖音号： 586825648,中山大学孙逸仙纪念医院麻醉科主治医师 吴贵云,"临床医学博士、硕士生导师，国家二级心理咨询师。
主要研究方向是疼痛和药物成瘾，作为第一负责人主持省市校级市级基金6项。 发表多篇SCI和中文核心期刊文章。
广东省医学会疼痛学分会委员。
擅长处理 情绪-压力导致的焦虑、抑郁和睡眠障碍（CBT-I） 癌症患者的身心疗愈和康复（正念减压康复）亲子沟通和夫妻关系的沟通，亚健康人群的减压和潜能开发。",10,4.0w,868,89,
https://www.douyin.com/user/MS4wLjABAAAAJLMZGVaq4J7zljYwMzYXd9t_aXskMHFONH-RvrIq8c4D-Sw8DpdVmFvz5gGStpjP,今天瘦了二两,抖音号： 61012623367,,,766,31,712,6,
https://www.douyin.com/user/MS4wLjABAAAAJNmxt34CxXEHpiZOuTdXRTxk4gUv6enwJXGu6yQfc4k,冯辉跑步训练营,抖音号： fenghuishuopaobu,西安榫卯匠体育科技有限公司,"专业的在线跑步指导机构,由获得全国运动会/全国冠军赛/全国锦标赛的冠军教练执教,年服务300＋跑友,0差评,点击店铺商品可购买加入",575,6.7w,35.8w,351,
https://www.douyin.com/user/MS4wLjABAAAAjNwKP7pC-O_FZ2SDkuhTgzClvA4jT1Z8FREGBREHm6439_aktzZlEusdxF3IUkh4,爱喝可乐的老伙计,抖音号： qq9696913,,"相同的选择，不同的期待
本商行批发:食用葡萄糖,麦芽糊精，玉米淀粉等。",3753,1416,629,14,
https://www.douyin.com/user/MS4wLjABAAAAjOyOg0xIHN8xeEc9HxRzs4DAWBYjI7NlBF-K7BqP7e-wTX4Grs15h0nVLAaSjSI2,加油美胖,抖音号： jiayoumeipang,,,38,151,821,729,
https://www.douyin.com/user/MS4wLjABAAAAjOYrqkfP2OiS4Mcjbn028CjoZHLWuty2K8FkuBOUp_asuDMpm55OwVMyEt8qAB4i,山东润声矿泉水有限公司,抖音号： dyy1kq5ub6ec,山东润声矿泉水有限公司,,13,130,395,42,
https://www.douyin.com/user/MS4wLjABAAAAJqsyFSON28XzeudCcHvxSsOSFkaO-Nrcz5rruJtvDYhVfTcXlQy75nNRB-lqgHc-,减吧健康,抖音号： dylw4c9xqyaw,,专注减肥，心血管疾病慢病管理,29,732,3245,220,
https://www.douyin.com/user/MS4wLjABAAAAjrDnWGlYlwFGAFER3NoEyFGQ00Z2Okbs8F6NAWVHrQhDuDRo2Fsh-TbAjSmE5Do8,中医马萍教授,抖音号： mapingjiaoshou,四川省中医院老年干部科主任医师,"成都中医药大学教授 、博士生导师
四川省中医药管理局学术带头人
四川省重点学科中西医结合科、免疫学学术带头人
四川省医学传播学会会长
四川省中医药老年医学会副主任委员
“吴氏子午流注诊疗技法”第六代传承人",73,20.9w,63.0w,196,
https://www.douyin.com/user/MS4wLjABAAAAjRJVIoyDRRlXju0P78d25ln7NVk1NhRuhFYkCXzgBiM,乌鲁木齐融媒,抖音号： wlmqrmt,乌鲁木齐广播电视台,"主流传播 记录时代
维吾尔语抖音
期待您的关注",122,64.3w,754.4w,812,
https://www.douyin.com/user/MS4wLjABAAAAJTpOt6kYcDt0kE62OmWIjk2XaK0WbWP5X552BcefDLOXgnP5bmd3b7vTob7raPQz,艳姐,抖音号： dyp7srnp6u0l,,,3467,3348,3.0w,239,
https://www.douyin.com/user/MS4wLjABAAAAJu08AqFxJmIom_R9CWKErd0Kp7LSxndBrB4LF0RnHhYWltXdWEBAeV1-XWLitZkO,泵神控糖记,抖音号： 66522048937,,稳糖CEO，大健康行业践行者！,154,8906,2.6w,47,
https://www.douyin.com/user/MS4wLjABAAAAJughKen5ddC2aQ-RFEjp0NTx9GRys5_109HGgQFoV7I,关节医生郑鹏,抖音号： fsjoint,抚顺市中心医院关节外科主任医师 郑鹏,抚顺市中心医院关节外科运动医学科主任。曾赴日本、德国等多家医院进修学习。任抚顺市医学会运动医疗分会主任委员，中华医学会骨科分会全国青年委员，辽宁省医学会运动医疗分会委员。从事肩关节、膝关节微创关节镜手术及髋关节、膝关节人工关节置换工作。,133,1.1w,3.8w,234,
https://www.douyin.com/user/MS4wLjABAAAAjUJrvUHExFwNgSqnQAZngNzU3vLgU-Gi2pToLwldbV0vF-lvVL9GVarfrPIDtCHz,河北工程大学附属医院,抖音号： hbgcdxfsyy521,河北工程大学附属医院官方账号,明德、术精、卓越,10,1.6w,1.5w,88,
https://www.douyin.com/user/MS4wLjABAAAAK1oAvqPwvtRAWqbrYNyG9ntPThXYWIX8VIz4e73__MQ,糖豆甜甜甜,抖音号： sugarbomb2017,,"分享一些可能有用的育儿经验。
与您一起学习如何做好父母。
好物在橱窗，合适您再买。",58,725,1766,27,
https://www.douyin.com/user/MS4wLjABAAAAK2XY2u4lbwCmv_rGxtFlZcs1g9I2p1toUgwz9rmk-hQ,哈密市融媒体中心,抖音号： 1640881476,哈密广播电视台官方抖音号,"哈密市融媒体中心官方账号
欢迎投稿：514737594@qq.com
互联网新闻信息服务许可证编号：65120210043",766,12.1w,230.6w,2271,
https://www.douyin.com/user/MS4wLjABAAAAK6amSkm2I30r5yf1T-ue-tf3HmJt65U0hOQf0CxjFmY,抗糖记（逢牛网络科技）,抖音号： kangtangji001,逢牛网络官方账号,控糖减脂抗衰，需控制热量、均衡营养、提升基础代谢和有效运动。,311,24.9w,94.1w,212,
https://www.douyin.com/user/MS4wLjABAAAAkDAFmQDgrvGAEzX5rbJbXhRrF-Zrb01KH-HPrI55DlxEBCTZj9K2oVqH3xYnyxQJ,肛肠专家范学顺,抖音号： fanxueshunysheng,中日友好医院肛肠科主任医师 范学顺," 国家卫健委“内括约肌保留微创肛裂术”推广专家。
国家卫健委“多点结扎加括约肌紧缩治疗直肠脱垂技术”推广专家。
全国卫生健康技术推广传承应用项目肛肠专业委员会主任委员。
擅长应用微创方法治疗环状痔、肛裂、肛门狭窄、肛瘘、中重度直肠脱垂。",8,4.7w,27.2w,192,539
https://www.douyin.com/user/MS4wLjABAAAAKdvtKqPg97_iU0pOvjrYDolhLE36BoSbAo14gbSq4d-uSvDjrJX_Bm5dKYnILrn6,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAKfSEp1Z4a08WMonbSkzI9Pmuhv5Aszspc1muvfQzVt4,皮肤科医生樊莎莎,抖音号： 702183625,浙江省人民医院皮肤科主治医师 樊莎莎,"职业生涯几点总结：
1.三甲医院，皮肤科从业12年。皮肤科美容主诊医师。
2.浙江省整形美容协会皮肤美容分会委员。
3.浙江省银屑病学组委员。
4.荣获2019年浙江省医学会优秀皮肤科医生。
5.擅长银屑病，痤疮，湿疹，特应性皮炎等皮肤疾病。尤其擅长敏感肌肤以及初老皮肤的医美护理治疗。
6.天秤座AB血型，专业可信赖，逗逼又灵动",433,1281,7918,113,
https://www.douyin.com/user/MS4wLjABAAAAKgEfKBY7lJICJA3zAZ5r0sWwR5tRpK2Dob0gmyqS-mA,广东省中医院郭主任,抖音号： yyysgln,广东省中医院 营养科副主任医师 郭丽娜,"广东省中医院临床营养科主任 郭丽娜
中国中西医结合学会营养学专委会常委、
擅长各类疾病营养、母婴健康、中医食疗、大病调理、体重管理
爱生活，爱抖音，爱你们",309,87.4w,406.9w,388,
https://www.douyin.com/user/MS4wLjABAAAAkHlOwAltoTA0kHvr9qv202vDdd_rOxRkqFQzfOa1EKqW2fvg96M_pc_fcQgrO1Ja,赣州市立医院,抖音号： gzslyy0621,赣州市立医院官方抖音账号,"仁慈博爱 务实创新
百年市立医院 身边广东省医",0,818,3009,44,
https://www.douyin.com/user/MS4wLjABAAAAkhqN6MB7PDFKtTXOTZT_puzKAtJzHMW6eeHf3hk4jUM,生殖科周丽颖医生,抖音号： dy83wn7q1l0g,北京妇产医院生殖医学科主任医师 周丽颖,"现任北京妇产医院主任医师，医学博士
从妇科及不孕症临床诊疗工作多年
擅长妇科常见、多发病及内分泌性不孕症诊治
宫腹腔镜和辅助生殖技术",66,7933,5.0w,69,
https://www.douyin.com/user/MS4wLjABAAAAkIdITPWql2jalJCfMnXjCQblsgCsrVPm1ZnSsFARjZk,生活禁忌揭秘大全,抖音号： 39393684489,,"生活里千千万万种禁忌，
点明家庭生活中易于疏忽的种种禁忌
诠释健康生活方式，做您居家的好帮手
#生活技巧#保健师
关注我，每天分享一条生活禁忌
我是生活保健师 - 淑棋",35,21,127,23,
https://www.douyin.com/user/MS4wLjABAAAAKrv1Yy0aKykJPpA9p8UcEfUUHVqOKfTkXTNdsDj5rrI,丹东市中心医院,抖音号： ddzxhospital,丹东市中心医院抖音官方账号,救死扶伤，大爱无疆,5,4974,1.3w,85,
https://www.douyin.com/user/MS4wLjABAAAAKTw6fI3g4e_nXWbNhXKf1C1oypz5ypWWGMtv7r2kZrg,南宁亮哥聊净水,抖音号： 2205318477,,"水是生命之源，
健康从好水开始
15年净水行业经验，
南宁全屋净水和商业净水工程全覆盖",717,742,1411,48,
https://www.douyin.com/user/MS4wLjABAAAAkUeV8W1PoH1o1NHTgVuTLUAZUoCBBPyFyRk9IsS18sF-4jZRfr4I4cw9jwvQm_wS,滁州市场监管,抖音号： czscjg20190201,滁州市市场监督管理局,滁州市市场监督管理局官方抖音账户,51,7115,7.5w,2386,
https://www.douyin.com/user/MS4wLjABAAAAkVIijSeVT6ccMH47AzaJVtrJxs2LpU2RDM5oIzWTarBUyOfdts4tN174ewSVYYwI,北京新亚阳光生物科技有限公司,抖音号： jf1902,北京新亚阳光生物科技有限公司,,17,4012,1.3w,26,
https://www.douyin.com/user/MS4wLjABAAAAkwLudLIfMsAaD7NOEEsVW9GVVYdoTjHcGaIllgoxhzo,岳池县人民医院,抖音号： ycxrmyy.,岳池县人民医院官方抖音号,除人类之病痛，助健康之完美。岳池县人民医院官方账号～,18,2058,1.3w,69,
https://www.douyin.com/user/MS4wLjABAAAAKYT7DZ8AbOzKWXmfA32b5pBATCRchBQ3KqsleVjV__M,晓琪的控糖食谱(糖尿病),抖音号： komgtang,,"10年二型糖尿病，坚持控糖饮食4年
230斤-120斤，空腹19的血糖到现在空腹4.3的血糖
这就是控糖4年的变化

视频里都是日常做给家人和自己吃的控糖美食
所有都会亲测升糖指数
非医学研究，纯食谱分享
要听医生的话，好好控制饮食，好好锻炼，好好吃药",17,1127,1455,19,
https://www.douyin.com/user/MS4wLjABAAAAl7vabw8yIcO2dmnhTd-R8-dLYKlg8wbgWx_DFXzbEzw,正义网,抖音号： zhengyiwang,正义网官方抖音号,传播法治声音 弘扬社会正气,209,643.9w,2.7亿,6563,6462
https://www.douyin.com/user/MS4wLjABAAAAl8dveoPS3ncOnHhwf_hTvZrS2ZEhLeX3238Rx3JzE2k,胰岛素永别了,抖音号： 1998676137,,一个专注于饮食控糖的糖尿病患者，经过不懈的努力，已经成功摆脱了对胰岛素和降糖药的依耐。身体各项指标正常。,190,1.0w,3.3w,124,
https://www.douyin.com/user/MS4wLjABAAAAlbiGVKkE2_XuYwpyqsh3m7AvYlnQ4NCoUvOeLluroZM,央视国家记忆,抖音号： guojiajiyi,CCTV《国家记忆》官方账号,"了解历史，我们最靠谱！
我们负责东奔西走，你们静静观赏就好",6,1565.3w,3.9亿,1317,534
https://www.douyin.com/user/MS4wLjABAAAAlBYEfo9AucZhp_478gvVec6SFx-T6UFgLeXylyF6dXalisSRd8u7mPjRisVwJdGD,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAlDA1Rp49ETM98Onv0b7JqLUYfNtoM8oFl6MO1QFQDwpT1gNx8R1_5Eyix6RZAtTW,乳腺专家彭淑莲,抖音号： pengshulianz,北京中医药大学东直门医院乳腺科主任医师 彭淑莲,"北京中医药大学教授
北京东直门医院国际部特需专家
因诊断准确被业内尊称为乳腺小金手
擅长治疗：乳腺炎、乳腺增生、乳腺纤维瘤、乳腺癌等",2716,80.4w,291.6w,412,
https://www.douyin.com/user/MS4wLjABAAAAlDd-d5XVG4yZn0YtbuV9hc-S07HpqZtC0QW0fODSSpU,甜七七,抖音号： 1884860058,,,5,2652,2437,54,
https://www.douyin.com/user/MS4wLjABAAAALDv5fBJSNIeJ1THGaGG1PUpB_xut4CnuFp3b6VhqeL8,美姿精致生活,抖音号： zmg34zmg,佛山市禅城区姿美腻百货商行,"爱自己是终身浪漫的开始
好物都在我的橱窗，欢迎去逛一逛
感谢你们的陪伴",66,4.7w,235.8w,8,
https://www.douyin.com/user/MS4wLjABAAAAlE38E07lG8C1v8ZEKNB1NtKIOvMEPJmqFnl-_5hyfb0pDn0LyaF2CoIFS23ZJJx9,心外科许刚主任,抖音号： Dr.xugang,广东省人民医院心外科主任医师,"广东省人民医院心外科许刚主任
每天一个苹果的心外科医生
每周三上午、周五下午门诊
擅长各种婴幼儿复杂先天性心脏病产前诊断、产后手术、术后康复治疗
至今共完成超过7000台心脏外科手术
获评“实力中青年医生”
厄尔•巴肯奖学金一等奖
分享有趣的科普知识
希望你在欢乐中收获知识",248,26.6w,250.0w,248,
https://www.douyin.com/user/MS4wLjABAAAALF6LwkmmNkcj5kNRUPLsR0SuU4AceDT-t_ONYZu2JKc,平姐姐讲健康,抖音号： pingjiejieji77,济宁医学院附属医院内分泌科主任医师 李萍,"山东省医师协会科普分会副主任委员
山东省医药教育协会糖尿病专业委员会常务委员
山东省老年医学会内分泌专业委员会常务委员
擅长领域:擅长糖尿病、甲状腺疾病、矮小症、性发育异常、骨质疏松症、继发性高血压病因筛查、痛风、血脂异常等多种内分泌代谢疾病的诊治。",35,2.0w,8.0w,43,
https://www.douyin.com/user/MS4wLjABAAAAlGOTb4vyPbNw3aYJOvOMGn3IXYjWtjEt5jRuDgeXMLM,广州日报,抖音号： Guangzhoudaily,广州日报社官方账号,追求最出色的新闻 塑造最具公信力媒体,219,798.5w,2.9亿,10685,
https://www.douyin.com/user/MS4wLjABAAAAlIoKCdFUqqq-qFZ-_1i31A2qfNQqtMqzu8fK1uPBjMI,心血管内科王占胜,抖音号： Doctor.WZS666,沈阳市第四人民医院心血管内科副主任医师 王占胜,"三甲医院心血管内科副主任医师
健康科普，助您远离心血管病
直播：每晚9:00开播(上夜班除外)
科普内容，仅供参考
不提供医学诊疗建议，有不适，线下就医
本人言论与所在单位无关
主动联系私聊你的都是骗子，谨防受骗",97,26.8w,66.9w,522,
https://www.douyin.com/user/MS4wLjABAAAAlkhFd081uxMeNF7S3sQ4S7QyC2STsorzAbnZC7paJSY,儿科医生燕润菊,抖音号： Yanrunju,首都医科大学北京儿童医院中医科副主任医师 燕润菊,"首都医科大学附属北京儿童医院 中医科副主任医师 （现已退休）
曾任北京中西医结合儿科分会副主任委员
从事小儿内科中西医结合治疗工作46年
擅长消化系统的脾胃不和、厌食、腹泻、胃炎、胃溃疡，呼吸系统的咳嗽、气管炎、过敏性鼻炎、过敏性哮喘以及过敏性紫癜。
对小儿多动症、抽动症等疾病也具有丰富的治疗经验
 科普纯属个人爱好 与任职单位无关",39,71.5w,143.0w,312,0
