页面网址,文本,文本1,文本2,文本3,文本4,文本5,文本6,文本7,文本8
https://www.douyin.com/user/MS4wLjABAAAAaQ2uXhb-yZiJdF1RNz91dmHpL_DIurM8soCqjqzUD5aeFGWpNuad8Jyla308hToX,八大处 解芳,抖音号： 68136578287,中国医学科学院整形外科医院颅颌面外科副主任医师 解芳,"八大处整形外科医师，协和医学博士，中国整形美容协会颅面外科分会第一届理事会理事。
擅长面部轮廓整形，吸脂及脂肪填充，面部年轻化等
解芳医生友情提示:没有其他小号，小心上当受骗。此账号为唯一账号。
★声明：科普只是个人兴趣，一切言论与任职单位无关。",9,45.7w,146.9w,396,
https://www.douyin.com/user/MS4wLjABAAAARir2tV8aMGN37AeFhZ9hYETv27uq_gqUCZlpqpootb1CQQvXiJKeGwsIM6z6UjqK,八大处整形医生梁雪冰,抖音号： 2245339096,八大处整形医院整形外科主治医师,"八大处主治医师，清华大学、北京协和医学院双博士
专业特长：眼部、鼻部整形；面部年轻化相关
关注我，你在意的医美小知识都在这里
声明：科普是个人兴趣，一切言论与任职单位无关",9,10.0w,23.3w,201,
https://www.douyin.com/user/MS4wLjABAAAAyjYwp-FDbhOR9Wi3Zd0CvrfnCjLR5HeYqU0oWof6Gpk,八大处整形医生杨莉亚,抖音号： 33982955121,八大处整形外科医院颅颌面外科二中心主治医师 杨莉亚,"北京八大处整形外科主治医师
北京协和医学院及美国Mayo中外联合培养博士 
擅长眼部，颌面轮廓整形；面部年轻化等
声明：科普是个人兴趣，一切言论与任职单位无关
友情提示:没有其他小号，小心上当受骗。此账号为唯一账号",1133,5.7w,48.9w,217,
https://www.douyin.com/user/MS4wLjABAAAAR4v_vPKK0Ynb-_HbgohY94trz0_fslNx563JkQixB2suIrUQ8_Yks5EsmVM4-spl,八大处整形医生尹博,抖音号： badachuyinbo,八大处整形医院体形雕塑与脂肪移植二中心主治医师 尹博,"北京八大处整形外科医院主治医师协和医院博士
北京八大处李发成教授团队核心骨干
中国医促会整形外科分会微创学组委员
中国生物医学工程学会会员
“腰腿臀3D打造”概念首创者
专业特长：吸脂及脂肪填充、针剂注射、光电项目等面部年轻化相关
声明：科普是个人兴趣，一切言论与任职单位无关。此账号为唯一账号。
关注我或进我抖音粉丝群，获取更多医美知识，有关医美问题都可咨询，群满可换个群",80,7.1w,25.4w,247,
https://www.douyin.com/user/MS4wLjABAAAAsyQizvgQuptJgxMH9mRMpN10Ec5KK7vJ_RODPOteMq4,巴拉巴拉小魔女(◦˙▽˙◦),抖音号： 1299527958,,,959,105,1162,113,
https://www.douyin.com/user/MS4wLjABAAAAHoDV1erHd5Nfm7Au1OObXPgqm8Qbk0_rgAkkwmcgeOA,巴士姻缘,抖音号： Vv17306700777,,"一生只想跟你走
14年前的4月1日，公交车上如不遇见你，便是我此生的遗憾。
不定时直播ོ",742,6.3w,32.1w,146,
https://www.douyin.com/user/MS4wLjABAAAAlvCbYOkHzzaGrdAqTY9jJUN32GSh_P2HC47Tr2W1q9E,扒零食铺,抖音号： ZXH.915,舜梵出品官方账号,"8姐是个『话比饭多』的博主
每天扒拉全网美食
日更原创开箱视频
视频里的美食都在【商品橱窗】
 「拔草戳头像」快来吃逛",5068,4.2w,14.3w,777,
https://www.douyin.com/user/MS4wLjABAAAAOJwQ6ulJ_ysjfLb6a64y-mgjDp6hZi_muB1zE4vZag1oZoZ03hg6eKAOAH_hUJR8,疤痕修复刘医生,抖音号： bahenlwt,保定市第一中心医院烧伤整形外科主任医师 刘文礼,"国家远程医疗与互联网医学中心整形美容专家委员会教授
中国研究型医院学会美容医学专业委员会常务委员
河北省医师协会美容整形医师分会委员会副主任委员
河北省预防医学会美容专业委员会副主任委员
愿用所学知识与经验在抖音与大家探讨交流",253,3947,1.4w,286,
https://www.douyin.com/user/MS4wLjABAAAATKBa7or46lQ6SlsmNrz0Rnwo4klBDCyHEsmOB3Xq4PnB4YggSEVxZfhBFS4d6GIk,疤痕医生郭荣,抖音号： bwh_guorong,山西白求恩医院皮肤科主治医师 郭荣," 山西白求恩医院皮肤科医生
擅长疤痕疙瘩、疤痕增生、烧烫疤、手术疤、痤疮疤、外伤疤、血管瘤、鲜红斑痣、色素痣等相关疾病。
继承改进了微创腋臭手术技术，具有复发率低、淡化疤痕的优点。
“淡无疤，祛无痕”是我从医以为一直追求的目标。",12,5.3w,21.3w,162,
https://www.douyin.com/user/MS4wLjABAAAASDZYmC7fuNy-GfufjzGW9bxy-W4FcI4QvWjfgugepKw,白常君,抖音号： 389980623,,菩萨畏因  凡夫畏果,303,122,654,66,
https://www.douyin.com/user/MS4wLjABAAAAZ-so0Nftv-MghuYHBhwzmlVTtQsIGM4XIKxIW4Cvt1s,白广德-肿瘤科大白,抖音号： bgdzhuren,广西中医药大学瑞康医院肿瘤科主任医师 白广德," 三甲医院肿瘤科主任、教授、硕士研究生导师
 30多年的中西结合肿瘤防治工作，医术医德都广受好评，有“肿瘤科大白”的美称
 擅长中西医结合诊治各类恶性肿瘤，改善肿瘤患者生活质量
获广西科学技术进步奖三等奖1项，中华中医药学会科技进步奖二等奖2项，广西医疗卫生适宜技术奖三等奖1项",29,12.0w,23.1w,29,
https://www.douyin.com/user/MS4wLjABAAAA1SSpIvUXbAnFCgclMaEJMfwMdRx69OD1BnpSkWo7bS4WDy_9BhKyxw7C1WCNiZBA,白晶主任,抖音号： dy1hm8787dlkt,济南市妇幼保健院产科副主任医师副主任医师 白晶,山东第一医科大学附属济南妇幼保健院       副主任医师擅长女性月经不调，妇科炎症，不孕，孕期营养保健等各种女性疾病的治疗。持续分享女性相关医学知识有妇科方面问题，可找我咨询,74,17.9w,125.4w,693,
https://www.douyin.com/user/MS4wLjABAAAAujdlq2Z81-6FOOeb-U73kHut-ZmqFbT1uQuiUi_d-XwzUaZ1JfQfKyBRaVZ1Rd2o,白靖竹说皮肤,抖音号： YS.Bjz8944,广州市第一人民医院皮肤科主治医师 白靖竹,"医学硕士，中山大学附属第三硕士研究生
现就职于广州市第一人民医院皮肤科。
擅长皮肤科各种常见病，尤其是皮肤激光美容相关性皮肤病及皮肤外科常见病，如痤疮、黄褐斑等色素性皮肤病、瘢痕、白癜风、各种毛发相关性疾病等，以及果酸换肤、皮肤激光美容技术。",30,40.5w,156.3w,355,
https://www.douyin.com/user/MS4wLjABAAAAHI_to3DOL0t8yx1QHLduxFo4kUswVdsHzk72sYMUwmy0oSXBEmhIqEtbh2zJDafY,白立炜,抖音号： bailiwei1986,新乡医学院第一附属医院内分泌科科室主任 白立炜,"新乡医学院第一附属医院内分泌科一病区主任 白立炜
擅长糖尿病及其急、慢性并发症的诊断治疗
擅长甲状腺、性腺、更年期的诊断和治疗
每天科普有用的知识",121,1347,4624,17,
https://www.douyin.com/user/MS4wLjABAAAAKYOtrDtffSBSL7VKXXs1CPzgktUFUDJ5uJfKfrf02vM,白留因（拒私聊）,抖音号： 2115392989,,白留因，63年的兔，已退休；爱好旅游，自驾游，收藏字画。,5285,4488,5.6w,1806,
https://www.douyin.com/user/MS4wLjABAAAA4HjwxgXL_s68YJNQsdrnhYp3OPrErRJ637s1iOZbq1qUnXjav9_RCPhbzUbmWP-2,白清,抖音号： baiqing1968,河南省中医院内分泌科主任医师 白清,关注糖尿病，帮助糖友更好生活,29,5.6w,19.3w,89,
https://www.douyin.com/user/MS4wLjABAAAAom7M0cAx6I1mwRaJZxNJvJkl6Rvf8P5mqA9nZ3UVyx4,白夜,抖音号： 500009G,,陪伴是最长情的告白～,1277,48,556,9,
https://www.douyin.com/user/MS4wLjABAAAAcD8QJ0mg4xBlSQMrWv61FqZQBvWJXL_cl5ZWx5fNXicFVbSbZC0kaH96-HulsbR6,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAofoNjIXGGdUCUd_yYbz_qcQGcUD4KdN8yU0v5Rl7ULs,白云朵朵,抖音号： 1552256192,,每天进步一点点，在平凡中不断突破！,1999,1025,1.1w,678,
https://www.douyin.com/user/MS4wLjABAAAAMzxAV-DLXOw9vDTDmDIrmkjr2exK0hN4D9nGCEqMFCv8pMR_SV_wbeX-jMw-KhEb,佰谷园,抖音号： dyja819znzff,,集装箱海运物流、饲料原料、农副产品贸易,437,398,1971,253,
https://www.douyin.com/user/MS4wLjABAAAAQ51THWheU2zoQOnFXEHxluN6CYf-s9YCWm_wtOaUyHczzY_DkuVMQMIEJZHOUEOB,百草驿糖友社区,抖音号： dy16j4yr8wfu6,,"感谢抖音平台 感谢官方
关注糖尿病，健康你我他",13,1037,2075,49,
https://www.douyin.com/user/MS4wLjABAAAAg70QWHSa872sLscH9bzF3UZ-qZli0tmQLpT-LQYH-B3vOHpO1JAoLTsIkr-g4zN2,百川私家厨房,抖音号： baichuansiji,,"视频商品，橱窗有售
遍寻天下美食，
追迹世间生意，
带您美食源头探秘
吃的明白，吃的放心
天下没有难创的业:
睿智的头脑+精湛的技艺+滴水穿石的精神=成功",89,65.1w,272.9w,5782,
https://www.douyin.com/user/MS4wLjABAAAA1nazKo9iw67iwUd15EnPQLrAOURjApASL8bMROXSHT4PYht9MJPLMEyqNYCEsu6p,百家爆料汇,抖音号： bjblh,郑州电台经济广播《百家爆料汇》栏目官方账号,客服V：13213000526。：02131785599。,100,2.9w,12.0w,290,
https://www.douyin.com/user/MS4wLjABAAAAPTGa--GhraEcyAW7Sn_5tbDpyrzaGUElZGzxwz7Bbry23k71T07gTdPk1hznEV2L,百微通,抖音号： dyzo3lb3h6gm,,提供精品课件制作服务,49,0,619,175,
https://www.douyin.com/user/MS4wLjABAAAAVFzG2ioilWbFjpUvfN8Qi25xKwNXhS2aAPNqVTRHf7A,百味源,抖音号： 883260788,,坚持锻练身体加油,6414,6826,25.1w,2765,
https://www.douyin.com/user/MS4wLjABAAAAdnJwwE8ZncESoZu28rLuvU5LhWCGhqFkMGIsde1x0V40ly362KsIw8_iX7HSMeJB,百问心理,抖音号： BWJK,百问健康官方账号,百问心理，关注我，疗愈你,35,13.9w,62.6w,255,
https://www.douyin.com/user/MS4wLjABAAAAMYfcFZ_wccu2OOqaVj5JIsd3eKmKPDASViMD_YDz_XpN1JcVX-54gAUn175roQ6L,拜托了！Mr.Right,抖音号： dy1pl384t29z0,,"这里是Mr.Right
你的糖份已经超标，需要我来拯救你",10,13.7w,25.9w,40,
https://www.douyin.com/user/MS4wLjABAAAA_nlCCp0Dzi523lLM6306q4fOqb-DMjxG7OjVH7EifwLFn8jO6GBQDQbWxoC-nE6r,拜托了，玥小医,抖音号： yueyue666sdtv,山东广播电视台《身体健康》栏目官方账号,三甲医院专家为健康护航,64,92.9w,924.4w,1020,644
https://www.douyin.com/user/MS4wLjABAAAApr_EnrRIsWkl3jw5txLDLNeajdrUS3Pin4JLNOGWZlEfsmkQLZOKrOtDqtrBCtjJ,板块追踪,抖音号： 82776499461,,"追踪板块资讯，搜集板块数据；
解析板块价值，分析板块发展；
三分钟GET板块核心要点！",18,67,322,20,
https://www.douyin.com/user/MS4wLjABAAAAtsKhUPQzPEoCRrpfstNDvOUQ1Zq-5JhRT6cYAd-Q0HA,半月谈,抖音号： 1056220072,半月谈杂志社官方抖音账号,社会新闻、民生热点、权威资讯，关注半月谈，和你天天谈,44,136.6w,2740.6w,5388,
https://www.douyin.com/user/MS4wLjABAAAAjqhTRGS0mBXP7mo_EnwB2Ctp5hyEVoDYz9KbuGkf4AI,保航护考护师讲解,抖音号： stymy521,重庆保航教育科技有限公司官方账号,,60,1.4w,13.9w,1036,
https://www.douyin.com/user/MS4wLjABAAAAsRPT6herJ9dFHDgA1V8byBJQgzm78h63l_4-GxlGals,保健时报,抖音号： BJSB20190808,保健时报社,《保健时报》是国家卫生健康委员会主管、中华预防医学会主办的健康科普类报纸……,6,40.1w,2.7w,456,
https://www.douyin.com/user/MS4wLjABAAAAXws4_M8wIgUF3nl4dRFQDcdniE84gGCUhX-1lm3kLrY,保胎专家陈建明,抖音号： chenjianming0102,武警广东总队医院妇产科主任医师 陈建明,"医学教授 | 主任医师 | 三甲公立
擅长不孕不育、精准保胎、月经、多囊等等
欢迎关注我，每天分享有用的女性健康知识
教大家科学备孕，顺利抱上健康小宝宝
广东省免疫学会生殖免疫专业委员会副主委
广东省医学会生殖免疫与优生学分会顾问",60,21.0w,100.1w,546,
https://www.douyin.com/user/MS4wLjABAAAAzGOe8_Htt7aGaqRuTOZ0UlwumF4_mTbRm0M_D0arJcU,宝爸测糖（糖人饮食）,抖音号： A_498291912,,"爱吃管不住嘴，27岁出现胰岛素抵抗，今年30，停药中，饮食锻炼控糖中

亲测各种食物饮料升糖效果
初心帮助糖友“试吃你们想吃不敢吃的美食”
谢谢你的关注需要测试评论区留言吧",700,784,1420,34,
https://www.douyin.com/user/MS4wLjABAAAA5dmjW2EgphEESDvuo4kkcW7uqvnc-osa_zgcp-YLLU4,药师妈妈小杨,抖音号： Xiaoyangma2020,西安市第一医院药剂科主管药师,"一个希望拯救万千妈妈于焦虑中的小药师
三甲医院药剂科主管药师
执业药师
两个宝贝的妈妈，妈妈们遇到的健康问题我都懂，不懂的也要搞懂！
愿宝贝都能健康成长，欢迎宝妈踊跃提问～",381,1.2w,4.4w,1,
https://www.douyin.com/user/MS4wLjABAAAAcpcjWptQDxBESsZpgCKrXGq974NmkXcZ7DtSOCF1I4bIMLuBxr1bZnkwi_25egzK,宝藏剪辑,抖音号： xh2022_,,♡  尊重版权侵权必删♡  影视混剪｜风格不定｜不定时更新♡  超清的画面 动听的音乐～♡  希望大家多多支持,79,63.8w,1545.4w,174,
https://www.douyin.com/user/MS4wLjABAAAAI2Sh2TN27hfkBCItaV3tD3qo7uDTSG91Phma8WIeV-4Ew3fk1v0DSvMnCjlDILOU,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAA70HP417XYpDmldKeORzVZrBt4NxCjcOwLr4j98DbZGA,宝坻健身,抖音号： 357232211,,"饮食、动作，线上一对一指导
不闲聊，看好再加 v ：shiqiang129
直播时间：晚八点",318,6641,4.6w,193,
https://www.douyin.com/user/MS4wLjABAAAASg22y2LDZWHlH2lR2P5YW2SqmTnuRPR5yFob5CG9FdA,宝哥带你做康复,抖音号： TF15995820200,,"陈宝--T.F整体疗法创始人。
从事运动康复理疗教学20年，教授课程超过50000小时。
致力于：通过“T.F整体疗法”，让每个人身心更佳健康！
VX：TF15995820200",46,2.4w,6.8w,618,
https://www.douyin.com/user/MS4wLjABAAAAAPBRreTcWTmtCKR08O91jvT73aqFjmp511dzr3Q_dck,宝鸡第三医院,抖音号： bjsdsrmyy,宝鸡市第三人民医院官方抖音号,博学  精术  厚德  仁爱,331,8247,13.4w,115,
https://www.douyin.com/user/MS4wLjABAAAA-6qIWdSA1TKUN2JLkeQL8jPm3GNLe8qGmQkIAhSEGRH7PG86TUlpnEv99bvpwHsg,宝鸡市中医医院,抖音号： bjszyyy,宝鸡市中医医院官方账号,宝鸡市中医医院官方抖音号,318,2555,1.3w,131,
https://www.douyin.com/user/MS4wLjABAAAAzS0pes_90TYLadrknoGOKEAfbG6LPvHrt_81WBmt0MmNklQ8Tv807AgBBRXiXM2I,宝妈部落•妈宝之家,抖音号： 862643229lac,,妈宝之家创始人，曲靖唯一一家被医院认可和允许，在院内推广和支持母乳喂养长达8年的专业机构，专业的母乳喂养知识和技术手法，科学的育儿观念！母乳喂养指导，产后恢复就在妈宝之家！微信同号13769896707,570,468,5546,280,
https://www.douyin.com/user/MS4wLjABAAAA21IrdX4iUManUyPAnQRGstn-KRCw6FcYhMvD_huBCfG1xrwY350Br-GUz6n6_Qfi,宝妈桥儿（带娃中）,抖音号： YJshutong,,"全职宝妈，高级育婴师
预产期8.25
六斤四两蒙牛一宝，破壳日:21.8.18
记录带娃日常/母婴好物/自用好物
听说关注我的都好运(孕)~
感谢抖音，感谢相遇
私信每一条都会回
每天不定时直播，分享好物育儿知识
视频同款好物在橱窗可自助下单哦",208,1.1w,22.5w,354,
https://www.douyin.com/user/MS4wLjABAAAAnvthGHoGiCaP7lBqRDI0BqzPPYHJPuR5TTCPQGeMs6w,宝子吃不胖,抖音号： baobao06007,,"同款好物都在橱窗入股不亏
和我做姐妹 身材不掉队！
分享 种草 测评 低卡好物～
 ：baobao-06007（合作请备注品牌！)
可参考、模仿～别盗用本人原声音频！必举报",766,10.7w,124.4w,296,
https://www.douyin.com/user/MS4wLjABAAAAmmHqfhR0t3BfU9n5O_2fUDsO3uZRA8hgMGu-MbVZ5dM,抱走罗恩,抖音号： 339345345,,"什么都剪，风格不限
没更新就是在搞作业
谢谢关注我的磕学家们！！！
连赞者拉黑",158,8383,100.0w,112,
https://www.douyin.com/user/MS4wLjABAAAAoOe7oXBp3zCxJpeyfOw7-DTyQKmipEiDDh4aFNkrJq8,暴脾气的小仙女,抖音号： 848721501,,我也想要一份相伴到老的爱情,516,1459,1562,63,
https://www.douyin.com/user/MS4wLjABAAAAGQhXAtIlNEdLL6Z8s9mSy49_EiFcc8aCLPFL65Liy9E,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAoxJVHFYd1c0Zxs2pPjXrYbOoqtb24i3oVWNYvQBWcHk,鲍师傅聊健身,抖音号： Powell_Fu,,"健身#体育#综合体能
StartFit健身品牌创始人
15年训练经验
电力工程师
大白话聊健身
一、三、五更新",49,225,1859,200,
https://www.douyin.com/user/MS4wLjABAAAA1ib-eIYmbdybfRaHELSDM13aicaFxjazUYj53XG0kjE,鲍天昊教授,抖音号： 1809465187,昆明医科大学附属精卫中心老年科科室副主任 鲍天昊,"昆明医科大学神经病学博士、教授、博士研究生导师 、春城名医
云南大学、昆明医科大学分子生物学博士后
四川大学华西医院精神病学博士后
中国康复医学会精神卫生康复专委会委员
中国康复医学会脑功能检测与调控康复专委会青年工作组副组长
云南省卫生高层次技术人才、春城青年拔尖人才
昆明市有突出贡献优秀专业技术人才、劳动模范、卫生科技人才学科带头人",149,2908,2442,10,
https://www.douyin.com/user/MS4wLjABAAAARPKzHNHq57ZBru4FevfLf_3C1doxpOzh_coF4pIsbB0ViPfygXsLdpzKwWjyddd4,北大皮肤科叶蓉主任,抖音号： yezizhuren123,北京大学深圳医院皮肤科主任医师,"知名三甲医院，主任医师
北大医学硕士，从业22年
擅长各种湿疹、荨麻疹等过敏性皮肤病，雀斑、褐青色痣、太田痣、痤疮、白癜风等损毁性皮肤病以及皮肤年轻化的美容皮肤的治疗
关注我！我们一起健康快乐生活~",19,3.9w,25.9w,124,
https://www.douyin.com/user/MS4wLjABAAAAJ4XNGzyDWoIV2ouycz_xfSoo8LIiVmBQD-vsmna1-Za3MZXMrvaSTjedx7XgZxR9,北大肾内科苏涛,抖音号： 50799152183,北京大学第一医院肾内科副主任医师 苏涛,"“纵有疾风起，人生不言弃”
肾病使生命不那么完美，但本来就没有什么完美的人生，总有一天我们会学会与肾病和解，与自己和解
祝每一位认真生活的肾友，都不被生活辜负",14,4.2w,12.0w,85,
https://www.douyin.com/user/MS4wLjABAAAAXxb4XIPC1NTremV3dAeBvI8N3dAmI-hu9N5GybbdSzY,北大汪藏在海底,抖音号： dyvjywbct3t7,,"北大毕业生，小小物理老师
爱好潜水、画画、摄影
家中有一只可爱的阿拉斯加和三只小龙猫
定期做一些理化实验️
关注我，一起成为优秀的人吧",21,3.1w,38.8w,159,
https://www.douyin.com/user/MS4wLjABAAAAuHTgfCubI_jQUh5Xdr4Ss5CvBX1cI64xl0v2nQz2Y6nj-YoMB3qHDPSa-99xEOyc,北大眼科骏大夫,抖音号： OphthalmolDr.Lj,北京大学第一医院眼科副主任医师 李骏,"温暖而坚定，科普彰显知识的力量．周五晚直播
北京大学第一医院眼科眼底病专业组长
北京大学医学博士
美国Duke大学眼科中心访问学者
北京医师协会眼科分会（眼底病、感染性眼病、神经眼科、罕见病学组）委员
擅长：眼底病，白内障，ICL植入术",34,75.1w,319.9w,495,
https://www.douyin.com/user/MS4wLjABAAAAIzeF77lDBQPxUk0NS30P07dc2nZCYnFB2lr4N4sBG1RMJfdbYJMJojpP7dxt_EzP,北大眼科朱大夫,抖音号： zhudehai0925,北京大学第一医院小儿眼科副主任医师 朱德海,"北京大学第一医院眼科中心副主任、小儿眼科主任
卫生部全国弱视斜视防治指导中心副主任医师
社会任职
中国妇幼保健协会儿童眼保健分会专家组成员
中国中西医结合学会眼科专业委员会全国眼肿瘤协作组委员
擅长:成人和儿童斜视、弱视、屈光不正",27,7.3w,53.1w,229,
https://www.douyin.com/user/MS4wLjABAAAAwg24Hz_08g_-5w78MWUGrRTGdsSFxOpwzaqhRDVkirCbBhnd15tqPUrSvb4V1WBD,,,,,,,,,
https://www.douyin.com/user/MS4wLjABAAAAZrBIOOT7eyRSmcwN6XhbSsPQiqGhFxfVjr9SxPTSlKBOPI4dimqT3iPFCsMBwSUB,北大医院  谢昆医生,抖音号： drxiekun,北京大学第一医院整形烧伤科主治医师 谢昆," 专业特长：
 良恶性体表肿物及肿瘤的切除及整形修复
 腋臭手术治疗
 乳房整形与重建
 美容整形",1800,2417,1.1w,37,
https://www.douyin.com/user/MS4wLjABAAAAd4-IxvJqrK1OtpdjZRCTfyGkcViJ7jLime4iIfvDMPE,北大医院骨科孙浩林医生,抖音号： DrSunhaolin,北京大学第一医院骨科主任医师 孙浩林,"1、一个有温度的骨科医生。
2、北京大学第一医院骨科主任医师、副教授、博士生导师。
3、北京大学医学部本硕连读+博士毕业，丹麦奥胡斯大学骨科访问学者，美国德州脊柱研究所访问学者。
4、2021年北京卫生健康十大“未来之星”获得者
5、擅长提供颈椎病，腰椎间盘突出症，腰椎管狭窄症，腰椎滑脱症，脊柱侧弯后凸畸形，脊柱骨质疏松性骨折的微创手术、阶梯治疗和个体化适宜诊疗。",1,156.8w,748.5w,1210,
https://www.douyin.com/user/MS4wLjABAAAAy0CZXDKe3-mlmKYJRFGhnSt7qVQMUMK7dT7gbUHT4DE,北大正畸周彦恒,抖音号： Zhouyanheng,北京大学口腔医院口腔正畸科主任医师 周彦恒,"北大口腔医院二级教授、主任医师、博士生导师、原正畸科主任
世界口腔正畸联盟WFO执委
亚太口腔正畸学会APOS主席
赛德阳光口腔医疗集团创始人、首席专家

北京|上海|广州|深圳|厦门|西安|郑州|天津|沈阳|
用心创造微笑",49,29.1w,38.1w,347,178
https://www.douyin.com/user/MS4wLjABAAAA9RVMAniSbxko7MNl5n9UYjAOefJAaHoaz_mKTcuxHu4,北方健康,抖音号： NorthernHealth,北方健康官方账号,"坚持循证医学科普
让专家说自己擅长的事",1673,198.7w,1495.7w,432,
https://www.douyin.com/user/MS4wLjABAAAAwqq1FtxKlQEZt-tHMkaQPO9DGhAP8NoMC5XoHt_kcVTvriftw5VItDBplhus_NKl,北京长生山康养堂,抖音号： jy13269592296,,"“林陆山”教授获得国内外专利奖项等13项殊荣最人类最大贡献发明“菌草酸酶解技术”
能量渗透膏方靶向热灸+药食同源内调五脏六腑
北京中盛永基科技有限公司(*^ω^*)湖北中盛永基生物医药科技有限公司
商务合作V：13269592296
我们不是医生，我们是健康的传播者",159,4522,4.6w,62,
